##NAMES=Abhurite
##LOCALITY=Wreck of the SS Cheerful, 14 miles NNW of St. Ives, Cornwall, England
##RRUFFID=R060227
##CHEMISTRY=Sn^2+^_21_Cl_16_(OH)_14_O_6_
205.928, 62913.289
206.410, 63112.039
206.892, 62761.719
207.374, 61815.445
207.856, 60291.562
208.338, 58277.250
208.820, 55747.457
209.302, 52747.676
209.785, 49584.660
210.267, 46146.570
210.749, 42672.020
211.231, 39259.645
211.713, 35917.742
212.195, 32742.830
212.677, 29754.129
213.159, 26984.539
213.641, 24453.127
214.124, 22171.664
214.606, 20095.275
215.088, 18213.072
215.570, 16522.936
216.052, 15068.967
216.534, 13904.110
217.016, 12941.612
217.498, 11959.111
217.980, 10916.676
218.463, 9927.430
218.945, 9014.222
219.427, 8184.185
219.909, 7457.937
220.391, 6854.734
220.873, 6337.941
221.355, 5840.460
221.837, 5343.716
222.320, 4895.889
222.802, 4529.168
223.284, 4219.402
223.766, 3917.006
224.248, 3604.197
224.730, 3303.776
225.212, 3061.605
225.694, 2885.809
226.176, 2718.066
226.659, 2543.799
227.141, 2370.526
227.623, 2211.546
228.105, 2069.877
228.587, 1941.105
229.069, 1823.359
229.551, 1720.232
230.033, 1604.137
230.516, 1447.067
230.998, 1287.334
231.480, 1169.728
231.962, 1102.353
232.444, 1058.129
232.926, 1010.868
233.408, 959.110
233.890, 908.974
234.372, 851.238
234.855, 801.625
235.337, 774.115
235.819, 769.676
236.301, 780.825
236.783, 802.542
237.265, 836.287
237.747, 876.851
238.229, 917.426
238.712, 970.638
239.194, 1047.859
239.676, 1146.613
240.158, 1254.564
240.640, 1363.062
241.122, 1471.828
241.604, 1585.586
242.086, 1682.382
242.568, 1802.871
243.051, 1974.960
243.533, 2186.827
244.015, 2404.926
244.497, 2607.175
244.979, 2800.840
245.461, 3026.189
245.943, 3300.002
246.425, 3581.892
246.908, 3855.192
247.390, 4130.440
247.872, 4428.491
248.354, 4759.917
248.836, 5118.542
249.318, 5485.448
249.800, 5866.775
250.282, 6246.189
250.764, 6621.817
251.247, 6994.437
251.729, 7374.874
252.211, 7764.859
252.693, 8138.247
253.175, 8448.430
253.657, 8671.611
254.139, 8853.529
254.621, 9007.631
255.104, 9114.240
255.586, 9159.525
256.068, 9139.389
256.550, 9055.273
257.032, 8908.039
257.514, 8696.217
257.996, 8412.687
258.478, 8032.311
258.960, 7617.668
259.443, 7192.517
259.925, 6766.073
260.407, 6337.196
260.889, 5901.766
261.371, 5457.062
261.853, 5045.698
262.335, 4676.836
262.817, 4330.428
263.299, 3998.715
263.782, 3682.983
264.264, 3387.752
264.746, 3116.498
265.228, 2867.310
265.710, 2623.672
266.192, 2370.741
266.674, 2142.804
267.156, 1953.260
267.638, 1790.910
268.121, 1642.548
268.603, 1501.656
269.085, 1368.166
269.567, 1240.934
270.049, 1112.127
270.531, 1004.045
271.013, 932.774
271.496, 874.967
271.978, 808.482
272.460, 725.659
272.942, 635.625
273.424, 538.571
273.906, 500.474
274.388, 488.016
274.870, 469.357
275.352, 444.827
275.835, 396.791
276.317, 379.123
276.799, 349.307
277.281, 318.995
277.763, 305.633
278.245, 261.058
278.727, 247.431
279.209, 221.440
279.691, 201.114
280.174, 168.537
280.656, 139.741
281.138, 123.183
281.620, 99.833
282.102, 65.804
282.584, 32.949
283.066, 20.679
283.548, 64.138
284.030, 98.961
284.513, 127.385
284.995, 149.752
285.477, 166.313
285.959, 175.137
286.441, 175.276
286.923, 175.489
287.405, 179.040
287.888, 186.446
288.370, 198.595
288.852, 217.972
289.334, 238.865
289.816, 259.283
290.298, 278.436
290.780, 290.639
291.262, 290.808
291.744, 285.450
292.227, 288.190
292.709, 303.587
293.191, 312.786
293.673, 303.692
294.155, 283.612
294.637, 265.409
295.119, 252.076
295.601, 243.150
296.083, 239.380
296.566, 241.953
297.048, 242.509
297.530, 242.817
298.012, 239.063
298.494, 227.372
298.976, 207.469
299.458, 181.670
299.940, 151.062
300.422, 115.215
300.905, 80.915
301.387, 44.495
301.869, 13.001
302.351, 8.200
302.833, 21.431
303.315, 32.726
303.797, 45.538
304.279, 59.838
304.762, 75.533
305.244, 96.831
305.726, 114.553
306.208, 120.095
306.690, 124.042
307.172, 142.261
307.654, 180.514
308.136, 226.418
308.618, 254.926
309.101, 255.053
309.583, 257.700
310.065, 256.009
310.547, 261.944
311.029, 289.670
311.511, 337.365
311.993, 385.800
312.475, 413.264
312.957, 416.868
313.440, 422.984
313.922, 427.374
314.404, 439.009
314.886, 470.021
315.368, 511.221
315.850, 540.412
316.332, 536.498
316.814, 513.223
317.297, 524.387
317.779, 588.126
318.261, 648.595
318.743, 683.790
319.225, 704.731
319.707, 720.053
320.189, 728.532
320.671, 743.992
321.154, 736.710
321.636, 773.461
322.118, 829.321
322.600, 880.424
323.082, 927.025
323.564, 955.914
324.046, 1007.455
324.528, 1049.781
325.010, 1091.637
325.492, 1146.090
325.975, 1177.054
326.457, 1231.117
326.939, 1275.823
327.421, 1324.662
327.903, 1364.232
328.385, 1406.535
328.867, 1457.920
329.349, 1504.126
329.832, 1542.244
330.314, 1590.762
330.796, 1624.604
331.278, 1642.363
331.760, 1664.870
332.242, 1691.427
332.724, 1716.434
333.206, 1750.952
333.689, 1802.682
334.171, 1865.731
334.653, 1929.470
335.135, 1989.647
335.617, 2049.384
336.099, 2114.982
336.581, 2200.299
337.063, 2266.976
337.545, 2295.167
338.028, 2319.239
338.510, 2369.296
338.992, 2446.118
339.474, 2525.868
339.956, 2582.425
340.438, 2611.190
340.920, 2659.321
341.402, 2745.102
341.884, 2830.732
342.367, 2899.386
342.849, 2960.973
343.331, 3035.205
343.813, 3134.016
344.295, 3252.191
344.777, 3377.382
345.259, 3516.084
345.741, 3646.248
346.224, 3753.799
346.706, 3854.008
347.188, 3959.117
347.670, 4071.307
348.152, 4192.262
348.634, 4322.757
349.116, 4463.369
349.598, 4620.868
350.081, 4806.263
350.563, 4994.869
351.045, 5169.454
351.527, 5332.293
352.009, 5490.197
352.491, 5642.123
352.973, 5791.629
353.455, 5946.151
353.937, 6106.701
354.419, 6261.961
354.902, 6404.269
355.384, 6536.860
355.866, 6670.846
356.348, 6824.062
356.830, 6960.866
357.312, 7059.943
357.794, 7130.323
358.276, 7190.598
358.759, 7244.892
359.241, 7300.226
359.723, 7373.575
360.205, 7494.025
360.687, 7566.921
361.169, 7566.343
361.651, 7532.125
362.133, 7491.167
362.616, 7448.222
363.098, 7399.845
363.580, 7343.572
364.062, 7279.387
364.544, 7193.885
365.026, 7058.081
365.508, 6934.192
365.990, 6847.946
366.472, 6778.833
366.955, 6698.531
367.437, 6594.210
367.919, 6467.974
368.401, 6318.542
368.883, 6133.841
369.365, 5962.357
369.847, 5831.234
370.329, 5701.577
370.811, 5541.525
371.294, 5350.918
371.776, 5167.690
372.258, 5032.585
372.740, 4934.144
373.222, 4807.204
373.704, 4638.459
374.186, 4461.344
374.668, 4295.196
375.151, 4138.008
375.633, 3980.677
376.115, 3720.489
376.597, 3553.547
377.079, 3436.792
377.561, 3355.147
378.043, 3264.939
378.525, 3166.621
379.008, 3036.049
379.490, 2947.085
379.972, 2841.406
380.454, 2735.024
380.936, 2651.833
381.418, 2525.827
381.900, 2442.225
382.382, 2341.636
382.864, 2237.120
383.346, 2135.948
383.829, 2037.325
384.311, 1943.853
384.793, 1852.469
385.275, 1769.197
385.757, 1700.108
386.239, 1639.982
386.721, 1579.678
387.203, 1514.711
387.685, 1448.276
388.168, 1387.278
388.650, 1333.632
389.132, 1281.286
389.614, 1234.474
390.096, 1184.958
390.578, 1122.149
391.060, 1048.175
391.543, 979.967
392.025, 936.933
392.507, 913.945
392.989, 880.517
393.471, 830.067
393.953, 781.776
394.435, 750.309
394.917, 727.815
395.399, 702.506
395.882, 674.487
396.364, 638.765
396.846, 581.271
397.328, 508.919
397.810, 456.703
398.292, 441.597
398.774, 442.728
399.256, 426.777
399.738, 391.612
400.221, 354.476
400.703, 314.467
401.185, 275.935
401.667, 242.164
402.149, 213.624
402.631, 191.043
403.113, 175.862
403.595, 167.215
404.078, 154.641
404.560, 135.604
405.042, 115.626
405.524, 87.514
406.006, 62.523
406.488, 37.502
406.970, 15.423
407.452, 5.973
407.934, 21.587
408.417, 37.388
408.899, 42.071
409.381, 2.021
409.863, 19.970
410.345, 14.816
410.827, 21.249
411.309, 11.578
411.791, 1.433
412.273, 7.094
412.756, 9.195
413.238, 4.291
413.720, 1.368
414.202, 8.736
414.684, 12.537
415.166, 1.425
415.648, 32.882
416.130, 53.114
416.612, 31.342
417.095, 9.853
417.577, 36.303
418.059, 42.179
418.541, 43.211
419.023, 54.307
419.505, 76.071
419.987, 89.525
420.470, 86.745
420.952, 85.679
421.434, 93.871
421.916, 107.557
422.398, 121.839
422.880, 134.632
423.362, 143.836
423.844, 144.402
424.326, 131.744
424.809, 123.041
425.291, 114.666
425.773, 114.261
426.255, 135.415
426.737, 169.851
427.219, 190.962
427.701, 173.225
428.183, 135.001
428.665, 123.822
429.148, 144.788
429.630, 169.233
430.112, 190.268
430.594, 205.146
431.076, 210.268
431.558, 204.120
432.040, 193.168
432.522, 171.829
433.004, 150.377
433.487, 150.629
433.969, 176.425
434.451, 205.636
434.933, 216.642
435.415, 208.969
435.897, 216.600
436.379, 254.695
436.862, 289.253
437.344, 304.270
437.826, 309.042
438.308, 316.863
438.790, 333.002
439.272, 356.512
439.754, 382.498
440.236, 401.040
440.718, 399.448
441.201, 431.479
441.683, 455.375
442.165, 471.573
442.647, 456.990
443.129, 482.417
443.611, 492.191
444.093, 501.475
444.575, 532.624
445.057, 522.653
445.540, 553.255
446.022, 567.745
446.504, 589.807
446.986, 596.354
447.468, 609.434
447.950, 639.152
448.432, 659.990
448.914, 666.653
449.397, 691.446
449.879, 683.372
450.361, 704.706
450.843, 739.681
451.325, 743.825
451.807, 749.844
452.289, 796.987
452.771, 833.033
453.253, 844.619
453.736, 843.790
454.218, 839.992
454.700, 837.339
455.182, 840.976
455.664, 858.669
456.146, 890.934
456.628, 913.579
457.110, 919.425
457.592, 925.104
458.075, 940.416
458.557, 959.301
459.039, 970.899
459.521, 969.009
460.003, 966.347
460.485, 978.255
460.967, 1002.585
461.449, 1024.936
461.931, 1040.843
462.414, 1053.265
462.896, 1067.041
463.378, 1082.815
463.860, 1100.788
464.342, 1122.629
464.824, 1144.948
465.306, 1168.118
465.788, 1190.210
466.271, 1204.029
466.753, 1205.624
467.235, 1204.149
467.717, 1221.347
468.199, 1276.680
468.681, 1310.890
469.163, 1310.286
469.645, 1302.105
470.128, 1296.847
470.610, 1297.210
471.092, 1307.031
471.574, 1334.526
472.056, 1367.048
472.538, 1371.092
473.020, 1341.581
473.502, 1314.596
473.984, 1307.624
474.466, 1305.739
474.949, 1287.873
475.431, 1251.822
475.913, 1216.771
476.395, 1191.929
476.877, 1170.970
477.359, 1148.797
477.841, 1124.265
478.323, 1093.502
478.806, 1053.148
479.288, 1004.870
479.770, 956.184
480.252, 904.593
480.734, 856.033
481.216, 810.085
481.698, 767.334
482.180, 729.800
482.663, 696.678
483.145, 663.688
483.627, 625.425
484.109, 583.713
484.591, 555.423
485.073, 548.449
485.555, 536.939
486.037, 504.965
486.519, 465.658
487.002, 432.765
487.484, 409.354
487.966, 386.179
488.448, 353.950
488.930, 319.283
489.412, 295.734
489.894, 285.151
490.376, 276.392
490.858, 260.479
491.341, 238.552
491.823, 222.167
492.305, 201.498
492.787, 204.963
493.269, 202.561
493.751, 194.603
494.233, 164.474
494.715, 162.972
495.198, 150.019
495.680, 136.623
496.162, 139.257
496.644, 123.150
497.126, 111.012
497.608, 107.725
498.090, 90.889
498.572, 69.354
499.055, 54.366
499.537, 49.801
500.019, 45.250
500.501, 26.730
500.983, 3.480
501.465, 1.110
501.947, 24.817
502.429, 50.101
502.911, 58.081
503.393, 49.498
503.876, 34.722
504.358, 3.231
504.840, 20.926
505.322, 29.098
505.804, 28.350
506.286, 24.276
506.768, 19.393
507.250, 17.956
507.733, 26.534
508.215, 44.893
508.697, 54.667
509.179, 52.524
509.661, 47.362
510.143, 41.712
510.625, 35.567
511.107, 27.579
511.590, 16.127
512.072, 9.689
512.554, 20.343
513.036, 39.042
513.518, 45.170
514.000, 35.589
514.482, 22.834
514.964, 16.238
515.446, 15.104
515.929, 12.637
516.411, 7.805
516.893, 2.948
517.375, 3.335
517.857, 8.214
518.339, 4.786
518.821, 5.547
519.303, 8.809
519.786, 13.493
520.268, 56.429
520.750, 73.235
521.232, 51.379
521.714, 32.036
522.196, 33.026
522.678, 44.599
523.160, 59.866
523.642, 79.435
524.125, 91.943
524.607, 85.122
525.089, 70.587
525.571, 58.081
526.053, 50.808
526.535, 71.597
527.017, 144.381
527.499, 247.787
527.981, 293.223
528.464, 225.192
528.946, 170.156
529.428, 130.400
529.910, 106.271
530.392, 106.048
530.874, 123.821
531.356, 138.149
531.838, 131.951
532.320, 112.787
532.803, 99.701
533.285, 92.654
533.767, 93.346
534.249, 109.119
534.731, 126.658
535.213, 126.062
535.695, 105.915
536.177, 94.648
536.659, 105.117
537.142, 123.375
537.624, 140.320
538.106, 154.853
538.588, 166.871
539.070, 176.609
539.552, 183.772
540.034, 187.059
540.516, 186.716
540.999, 183.432
541.481, 173.581
541.963, 164.423
542.445, 157.348
542.927, 153.649
543.409, 156.731
543.891, 170.866
544.373, 185.600
544.856, 188.880
545.338, 181.855
545.820, 167.360
546.302, 143.246
546.784, 121.035
547.266, 112.010
547.748, 116.808
548.230, 123.874
548.713, 136.220
549.195, 147.378
549.677, 156.035
550.159, 161.755
550.641, 163.706
551.123, 161.842
551.605, 157.526
552.087, 152.252
552.569, 145.926
553.052, 136.484
553.534, 118.942
554.016, 108.523
554.498, 118.907
554.980, 137.044
555.462, 148.276
555.944, 149.989
556.426, 150.317
556.908, 151.296
557.391, 154.296
557.873, 164.131
558.355, 179.181
558.837, 188.373
559.319, 184.540
559.801, 171.439
560.283, 159.077
560.765, 143.792
561.247, 135.471
561.730, 136.985
562.212, 141.983
562.694, 148.745
563.176, 155.949
563.658, 159.556
564.140, 156.721
564.622, 150.239
565.104, 141.834
565.586, 131.464
566.069, 124.637
566.551, 124.199
567.033, 126.587
567.515, 125.115
567.997, 119.226
568.479, 126.971
568.961, 172.279
569.443, 204.778
569.926, 196.405
570.408, 165.462
570.890, 135.413
571.372, 114.605
571.854, 101.921
572.336, 98.818
572.818, 103.710
573.300, 95.497
573.782, 66.879
574.265, 43.615
574.747, 41.363
575.229, 48.752
575.711, 50.392
576.193, 43.530
576.675, 37.340
577.157, 35.778
577.640, 38.802
578.122, 48.117
578.604, 60.246
579.086, 63.205
579.568, 49.379
580.050, 28.091
580.532, 22.500
581.014, 41.450
581.496, 53.151
581.979, 47.357
582.461, 42.089
582.943, 47.108
583.425, 58.421
583.907, 67.011
584.389, 70.329
584.871, 69.408
585.353, 62.087
585.835, 50.872
586.318, 42.473
586.800, 38.073
587.282, 37.696
587.764, 42.523
588.246, 51.798
588.728, 55.183
589.210, 45.543
589.692, 38.726
590.174, 40.645
590.657, 43.167
591.139, 36.120
591.621, 21.255
592.103, 12.635
592.585, 25.553
593.067, 47.017
593.549, 47.193
594.031, 26.074
594.513, 11.261
594.996, 13.791
595.478, 21.523
595.960, 16.760
596.442, 4.101
596.924, 9.372
597.406, 17.313
597.888, 42.677
598.370, 53.997
598.853, 54.130
599.335, 45.211
599.817, 29.108
600.299, 14.421
600.781, 13.961
601.263, 25.346
601.745, 24.984
602.227, 8.486
602.709, 4.618
603.192, 5.160
603.674, 2.774
604.156, 12.746
604.638, 25.817
605.120, 36.034
605.602, 41.878
606.084, 44.510
606.567, 45.136
607.049, 43.392
607.531, 36.852
608.013, 24.155
608.495, 10.414
608.977, 3.837
609.459, 4.626
609.941, 11.705
610.423, 32.154
610.906, 47.385
611.388, 42.926
611.870, 27.670
612.352, 14.491
612.834, 2.914
613.316, 0.561
613.798, 12.541
614.280, 31.861
614.763, 47.141
615.245, 56.823
615.727, 61.064
616.209, 59.725
616.691, 53.921
617.173, 45.830
617.655, 33.884
618.137, 24.683
618.619, 17.037
619.102, 14.380
619.584, 22.302
620.066, 3.808
620.548, 27.394
621.030, 40.810
621.512, 44.577
621.994, 9.801
622.476, 25.121
622.958, 20.245
623.441, 14.450
623.923, 36.448
624.405, 7.262
624.887, 28.894
625.369, 30.314
625.851, 41.005
626.333, 31.642
626.815, 28.063
627.297, 27.637
627.780, 41.357
628.262, 61.595
628.744, 68.103
629.226, 44.828
629.708, 17.935
630.190, 9.297
630.672, 13.143
631.154, 18.990
631.636, 24.199
632.119, 25.564
632.601, 18.737
633.083, 6.297
633.565, 9.038
634.047, 43.251
634.529, 62.986
635.011, 51.251
635.494, 32.374
635.976, 21.553
636.458, 18.825
636.940, 17.157
637.422, 13.450
637.904, 10.192
638.386, 11.093
638.868, 14.271
639.350, 13.483
639.833, 7.284
640.315, 2.940
640.797, 8.553
641.279, 22.709
641.761, 27.967
642.243, 14.714
642.725, 8.931
643.207, 24.833
643.690, 41.168
644.172, 40.319
644.654, 24.272
645.136, 9.211
645.618, 0.002
646.100, 2.921
646.582, 4.787
647.064, 18.663
647.546, 27.956
648.029, 29.977
648.511, 27.972
648.993, 24.856
649.475, 20.602
649.957, 14.067
650.439, 0.360
650.921, 6.288
651.403, 1.321
651.885, 12.403
652.368, 21.026
652.850, 26.559
653.332, 27.929
653.814, 22.750
654.296, 15.071
654.778, 5.983
655.260, 1.351
655.742, 3.888
656.224, 0.435
656.707, 8.015
657.189, 22.161
657.671, 40.046
658.153, 44.160
658.635, 25.371
659.117, 12.509
659.599, 15.759
660.081, 23.524
660.563, 32.547
661.046, 41.077
661.528, 42.007
662.010, 26.445
662.492, 11.814
662.974, 11.423
663.456, 18.083
663.938, 18.199
664.420, 10.109
664.903, 4.272
665.385, 10.510
665.867, 25.047
666.349, 30.482
666.831, 24.242
667.313, 17.640
667.795, 9.726
668.277, 5.569
668.760, 10.675
669.242, 22.939
669.724, 33.972
670.206, 45.200
670.688, 51.292
671.170, 45.670
671.652, 35.880
672.134, 31.165
672.616, 32.317
673.099, 35.724
673.581, 39.521
674.063, 42.042
674.545, 37.304
675.027, 24.038
675.509, 15.231
675.991, 12.705
676.473, 15.581
676.955, 27.530
677.438, 44.982
677.920, 52.729
678.402, 46.977
678.884, 36.666
679.366, 13.292
679.848, 5.796
680.330, 2.233
680.812, 29.529
681.294, 47.524
681.777, 39.484
682.259, 20.053
682.741, 12.472
683.223, 14.995
683.705, 11.648
684.187, 1.340
684.669, 9.145
685.151, 0.350
685.633, 19.596
686.116, 27.829
686.598, 13.957
687.080, 9.556
687.562, 26.453
688.044, 42.090
688.526, 39.694
689.008, 27.491
689.490, 23.168
689.973, 33.684
690.455, 47.148
690.937, 54.949
691.419, 56.763
691.901, 49.525
692.383, 33.820
692.865, 17.659
693.347, 4.061
693.830, 3.381
694.312, 4.363
694.794, 35.435
695.276, 51.670
695.758, 42.029
696.240, 30.221
696.722, 10.512
697.204, 38.219
697.687, 54.396
698.169, 59.679
698.651, 21.384
699.133, 39.452
699.615, 34.912
700.097, 29.434
700.579, 55.288
701.061, 44.318
701.543, 35.401
702.026, 31.421
702.508, 35.720
702.990, 47.061
703.472, 46.413
703.954, 28.441
704.436, 15.076
704.918, 14.116
705.400, 19.098
705.882, 24.243
706.365, 29.485
706.847, 33.130
707.329, 33.994
707.811, 34.361
708.293, 2.241
708.775, 40.678
709.257, 62.134
709.739, 67.423
710.221, 7.871
710.704, 32.086
711.186, 22.723
711.668, 11.972
712.150, 47.940
712.632, 2.243
713.114, 28.399
713.596, 24.599
714.078, 19.676
714.560, 14.022
715.043, 9.585
715.525, 2.202
716.007, 2.349
716.489, 27.487
716.971, 43.589
717.453, 16.976
717.935, 31.397
718.417, 53.324
718.900, 27.893
719.382, 5.001
719.864, 17.136
720.346, 17.309
720.828, 18.152
721.310, 20.506
721.792, 20.842
722.274, 17.198
722.756, 13.261
723.239, 16.130
723.721, 26.880
724.203, 35.356
724.685, 42.653
725.167, 45.189
725.649, 37.810
726.131, 27.136
726.614, 22.706
727.096, 25.232
727.578, 26.711
728.060, 22.876
728.542, 20.597
729.024, 26.031
729.506, 34.102
729.988, 37.672
730.470, 35.519
730.953, 30.713
731.435, 24.599
731.917, 18.490
732.399, 13.776
732.881, 10.892
733.363, 16.311
733.845, 33.147
734.327, 46.605
734.809, 42.021
735.292, 22.756
735.774, 12.037
736.256, 12.502
736.738, 17.156
737.220, 32.336
737.702, 44.534
738.184, 45.416
738.666, 37.986
739.148, 29.469
739.631, 20.287
740.113, 14.556
740.595, 20.385
741.077, 27.056
741.559, 17.136
742.041, 3.782
742.523, 14.516
743.005, 4.688
743.487, 14.116
743.970, 26.986
744.452, 34.172
744.934, 39.975
745.416, 45.000
745.898, 45.841
746.380, 39.877
746.862, 30.974
747.344, 24.092
747.827, 18.595
748.309, 17.005
748.791, 22.069
749.273, 28.707
749.755, 37.045
750.237, 44.187
750.719, 48.650
751.201, 49.268
751.683, 41.411
752.166, 24.603
752.648, 42.395
753.130, 51.793
753.612, 53.260
754.094, 23.088
754.576, 33.790
755.058, 28.110
755.541, 21.727
756.023, 38.155
756.505, 12.527
756.987, 28.597
757.469, 28.015
757.951, 35.044
758.433, 22.174
758.915, 18.792
759.397, 34.734
759.880, 44.609
760.362, 48.702
760.844, 46.546
761.326, 30.377
761.808, 16.590
762.290, 12.126
762.772, 14.641
763.254, 23.026
763.737, 35.913
764.219, 45.844
764.701, 47.205
765.183, 43.359
765.665, 37.001
766.147, 28.955
766.629, 21.674
767.111, 15.663
767.593, 11.734
768.076, 10.702
768.558, 12.110
769.040, 14.279
769.522, 17.841
770.004, 17.133
770.486, 5.885
770.968, 24.544
771.450, 36.573
771.932, 41.365
772.415, 18.915
772.897, 31.160
773.379, 29.421
773.861, 27.110
774.343, 44.313
774.825, 38.755
775.307, 38.158
775.789, 42.092
776.271, 36.888
776.754, 30.912
777.236, 26.660
777.718, 23.179
778.200, 21.926
778.682, 22.303
779.164, 22.876
779.646, 23.196
780.128, 22.753
780.610, 20.817
781.093, 18.133
781.575, 17.978
782.057, 20.959
782.539, 22.024
783.021, 20.200
783.503, 16.573
783.985, 9.934
784.468, 2.505
784.950, 2.272
785.432, 16.309
785.914, 22.518
786.396, 10.581
786.878, 0.716
787.360, 5.901
787.842, 17.757
788.324, 23.304
788.807, 19.878
789.289, 16.752
789.771, 19.799
790.253, 25.568
790.735, 32.300
791.217, 37.505
791.699, 37.440
792.181, 31.904
792.664, 27.432
793.146, 30.118
793.628, 36.080
794.110, 33.925
794.592, 23.781
795.074, 17.945
795.556, 18.500
796.038, 22.442
796.520, 29.695
797.003, 37.189
797.485, 35.635
797.967, 19.221
798.449, 8.628
798.931, 5.658
799.413, 6.449
799.895, 12.091
800.377, 18.744
800.859, 24.319
801.342, 28.261
801.824, 28.110
802.306, 19.298
802.788, 10.345
803.270, 7.158
803.752, 6.404
804.234, 1.937
804.716, 5.415
805.198, 7.806
805.681, 0.733
806.163, 13.474
806.645, 3.800
807.127, 24.077
807.609, 40.613
808.091, 46.705
808.573, 11.083
809.055, 29.320
809.537, 25.968
810.020, 21.696
810.502, 47.505
810.984, 37.968
811.466, 18.111
811.948, 7.259
812.430, 19.304
812.912, 36.921
813.394, 38.915
813.877, 26.300
814.359, 22.282
814.841, 39.315
815.323, 49.239
815.805, 40.442
816.287, 27.817
816.769, 22.370
817.251, 22.591
817.734, 21.937
818.216, 18.149
818.698, 13.830
819.180, 8.284
